Car_id,customer_id,Dealer_No ,Date,Price ($)
C_CND_012964,12964,60504-7114,4/19/2023,20000
C_CND_012965,12965,38701-8047,4/19/2023,24100
C_CND_012966,12966,99301-3882,4/19/2023,31000
C_CND_012967,12967,53546-9427,4/19/2023,20000
C_CND_012968,12968,85257-3102,4/19/2023,18000
C_CND_012969,12969,78758-7841,4/19/2023,53000
C_CND_012970,12970,78758-7841,4/19/2023,17000
C_CND_012971,12971,78758-7841,4/19/2023,16750
C_CND_012972,12972,53546-9427,4/19/2023,31000
C_CND_012973,12973,38701-8047,4/19/2023,27000
C_CND_012974,12974,78758-7841,4/19/2023,36000
C_CND_012975,12975,06457-3834,4/19/2023,13000
C_CND_012976,12976,60504-7114,4/19/2023,28000
C_CND_012977,12977,53546-9427,4/19/2023,12701
C_CND_012978,12978,85257-3102,4/19/2023,13000
C_CND_012979,12979,78758-7841,4/19/2023,21000
C_CND_012980,12980,85257-3102,4/19/2023,33000
C_CND_012981,12981,85257-3102,4/19/2023,61300
C_CND_012982,12982,06457-3834,4/19/2023,57000
C_CND_012983,12983,60504-7114,4/19/2023,42500
C_CND_012984,12984,38701-8047,4/19/2023,9500
C_CND_012985,12985,99301-3882,4/19/2023,34000
C_CND_012986,12986,78758-7841,4/19/2023,26000
C_CND_012987,12987,06457-3834,4/19/2023,31000
C_CND_012988,12988,85257-3102,4/19/2023,22000
C_CND_012989,12989,38701-8047,4/19/2023,33001
C_CND_012990,12990,99301-3882,4/19/2023,54001
C_CND_012991,12991,53546-9427,4/19/2023,27000
C_CND_012992,12992,99301-3882,4/19/2023,22001
C_CND_012993,12993,78758-7841,4/19/2023,69000
C_CND_012994,12994,06457-3834,4/19/2023,42000
C_CND_012995,12995,60504-7114,4/19/2023,42000
C_CND_012996,12996,38701-8047,4/19/2023,32000
C_CND_012997,12997,99301-3882,4/19/2023,28000
C_CND_012998,12998,53546-9427,4/19/2023,37000
C_CND_012999,12999,06457-3834,4/19/2023,15001
C_CND_013000,13000,78758-7841,4/19/2023,19000
C_CND_013001,13001,53546-9427,4/19/2023,21501
C_CND_013002,13002,85257-3102,4/19/2023,15001
C_CND_013003,13003,06457-3834,4/19/2023,24001
C_CND_013004,13004,06457-3834,4/19/2023,17001
C_CND_013005,13005,60504-7114,4/19/2023,49001
C_CND_013006,13006,38701-8047,4/19/2023,22001
C_CND_013007,13007,99301-3882,4/19/2023,16001
C_CND_013008,13008,53546-9427,4/19/2023,31001
C_CND_013009,13009,85257-3102,4/19/2023,17001
C_CND_013010,13010,78758-7841,4/19/2023,12001
C_CND_013011,13011,06457-3834,4/19/2023,14001
C_CND_013012,13012,60504-7114,4/19/2023,19001
C_CND_013013,13013,38701-8047,4/19/2023,54001
C_CND_013014,13014,99301-3882,4/19/2023,62001
C_CND_013015,13015,53546-9427,4/19/2023,38001
C_CND_013016,13016,99301-3882,4/21/2023,12801
C_CND_013017,13017,53546-9427,4/21/2023,36001
C_CND_013018,13018,85257-3102,4/21/2023,14000
C_CND_013019,13019,78758-7841,4/21/2023,23000
C_CND_013020,13020,53546-9427,4/21/2023,16800
C_CND_013021,13021,85257-3102,4/21/2023,14000
C_CND_013022,13022,06457-3834,4/21/2023,26700
C_CND_013023,13023,38701-8047,4/21/2023,19000
C_CND_013024,13024,60504-7114,4/21/2023,21000
C_CND_013025,13025,53546-9427,4/21/2023,36500
C_CND_013026,13026,85257-3102,4/21/2023,17000
C_CND_013027,13027,78758-7841,4/21/2023,75000
C_CND_013028,13028,53546-9427,4/21/2023,19000
C_CND_013029,13029,85257-3102,4/21/2023,22000
C_CND_013030,13030,60504-7114,4/21/2023,17001
C_CND_013031,13031,06457-3834,4/21/2023,14851
C_CND_013032,13032,60504-7114,4/21/2023,26001
C_CND_013033,13033,38701-8047,4/21/2023,13001
C_CND_013034,13034,06457-3834,4/21/2023,28000
C_CND_013035,13035,60504-7114,4/21/2023,36000
C_CND_013036,13036,38701-8047,4/21/2023,34500
C_CND_013037,13037,60504-7114,4/21/2023,22001
C_CND_013038,13038,53546-9427,4/21/2023,27500
C_CND_013039,13039,85257-3102,4/21/2023,18001
C_CND_013040,13040,78758-7841,4/21/2023,39250
C_CND_013041,13041,06457-3834,4/21/2023,25500
C_CND_013042,13042,60504-7114,4/21/2023,46000
C_CND_013043,13043,85257-3102,4/21/2023,41001
C_CND_013044,13044,78758-7841,4/21/2023,12001
C_CND_013045,13045,06457-3834,4/21/2023,22001
C_CND_013046,13046,78758-7841,4/22/2023,12000
C_CND_013047,13047,06457-3834,4/22/2023,17500
C_CND_013048,13048,99301-3882,4/22/2023,18000
C_CND_013049,13049,38701-8047,4/22/2023,19500
C_CND_013050,13050,99301-3882,4/22/2023,13000
C_CND_013051,13051,78758-7841,4/22/2023,49000
C_CND_013052,13052,60504-7114,4/22/2023,14000
C_CND_013053,13053,78758-7841,4/22/2023,19000
C_CND_013054,13054,06457-3834,4/22/2023,25000
C_CND_013055,13055,60504-7114,4/22/2023,19000
C_CND_013056,13056,53546-9427,4/22/2023,24000
C_CND_013057,13057,85257-3102,4/22/2023,27200
C_CND_013058,13058,78758-7841,4/22/2023,21000
C_CND_013059,13059,06457-3834,4/22/2023,18000
C_CND_013060,13060,60504-7114,4/22/2023,45000
C_CND_013061,13061,38701-8047,4/22/2023,22000
C_CND_013062,13062,99301-3882,4/22/2023,18500
C_CND_013063,13063,53546-9427,4/22/2023,22000
C_CND_013064,13064,85257-3102,4/22/2023,28000
C_CND_013065,13065,78758-7841,4/22/2023,26750
C_CND_013066,13066,99301-3882,4/22/2023,39000
C_CND_013067,13067,53546-9427,4/22/2023,22001
C_CND_013068,13068,85257-3102,4/22/2023,29001
C_CND_013069,13069,78758-7841,4/22/2023,19001
C_CND_013070,13070,06457-3834,4/22/2023,71001
C_CND_013071,13071,60504-7114,4/22/2023,29001
C_CND_013072,13072,38701-8047,4/22/2023,39001
C_CND_013073,13073,99301-3882,4/22/2023,19001
C_CND_013074,13074,53546-9427,4/22/2023,33000
C_CND_013075,13075,85257-3102,4/22/2023,18000
C_CND_013076,13076,78758-7841,4/22/2023,21000
C_CND_013077,13077,06457-3834,4/22/2023,24000
C_CND_013078,13078,60504-7114,4/22/2023,17000
C_CND_013079,13079,53546-9427,4/22/2023,12001
C_CND_013080,13080,60504-7114,4/22/2023,57001
C_CND_013081,13081,53546-9427,4/22/2023,22000
C_CND_013082,13082,06457-3834,4/22/2023,27001
C_CND_013083,13083,06457-3834,4/22/2023,38001
C_CND_013084,13084,06457-3834,4/22/2023,38500
C_CND_013085,13085,60504-7114,4/22/2023,19000
C_CND_013086,13086,38701-8047,4/22/2023,36000
C_CND_013087,13087,38701-8047,4/22/2023,29001
C_CND_013088,13088,99301-3882,4/22/2023,57001
C_CND_013089,13089,53546-9427,4/22/2023,20501
C_CND_013090,13090,99301-3882,4/22/2023,16000
C_CND_013091,13091,78758-7841,4/22/2023,69001
C_CND_013092,13092,06457-3834,4/22/2023,20001
C_CND_013093,13093,60504-7114,4/22/2023,44001
C_CND_013094,13094,38701-8047,4/22/2023,20501
C_CND_013095,13095,99301-3882,4/22/2023,69001
C_CND_013096,13096,38701-8047,4/23/2023,22000
C_CND_013097,13097,99301-3882,4/23/2023,22000
C_CND_013098,13098,53546-9427,4/23/2023,20000
C_CND_013099,13099,60504-7114,4/23/2023,32000
C_CND_013100,13100,78758-7841,4/23/2023,21000
C_CND_013101,13101,85257-3102,4/23/2023,22000
C_CND_013102,13102,60504-7114,4/23/2023,18000
C_CND_013103,13103,38701-8047,4/23/2023,26000
C_CND_013104,13104,06457-3834,4/23/2023,28000
C_CND_013105,13105,60504-7114,4/23/2023,9000
C_CND_013106,13106,38701-8047,4/23/2023,19700
C_CND_013107,13107,99301-3882,4/23/2023,22500
C_CND_013108,13108,38701-8047,4/23/2023,17000
C_CND_013109,13109,85257-3102,4/23/2023,16000
C_CND_013110,13110,78758-7841,4/23/2023,43000
C_CND_013111,13111,06457-3834,4/23/2023,22000
C_CND_013112,13112,78758-7841,4/23/2023,24000
C_CND_013113,13113,06457-3834,4/23/2023,36000
C_CND_013114,13114,60504-7114,4/23/2023,10000
C_CND_013115,13115,38701-8047,4/23/2023,29000
C_CND_013116,13116,99301-3882,4/23/2023,41000
C_CND_013117,13117,53546-9427,4/23/2023,42000
C_CND_013118,13118,85257-3102,4/23/2023,20000
C_CND_013119,13119,78758-7841,4/23/2023,82000
C_CND_013120,13120,38701-8047,4/23/2023,45000
C_CND_013121,13121,99301-3882,4/23/2023,24000
C_CND_013122,13122,38701-8047,4/23/2023,27001
C_CND_013123,13123,85257-3102,4/23/2023,12000
C_CND_013124,13124,78758-7841,4/23/2023,27000
C_CND_013125,13125,53546-9427,4/23/2023,14500
C_CND_013126,13126,85257-3102,4/23/2023,18000
C_CND_013127,13127,78758-7841,4/23/2023,25000
C_CND_013128,13128,53546-9427,4/23/2023,27001
C_CND_013129,13129,85257-3102,4/23/2023,71001
C_CND_013130,13130,78758-7841,4/23/2023,26001
C_CND_013131,13131,60504-7114,4/23/2023,39000
C_CND_013132,13132,60504-7114,4/23/2023,46001
C_CND_013133,13133,38701-8047,4/23/2023,41001
C_CND_013134,13134,99301-3882,4/23/2023,11001
C_CND_013135,13135,53546-9427,4/23/2023,25001
C_CND_013136,13136,99301-3882,4/24/2023,19500
C_CND_013137,13137,53546-9427,4/24/2023,17000
C_CND_013138,13138,38701-8047,4/24/2023,15000
C_CND_013139,13139,78758-7841,4/24/2023,41000
C_CND_013140,13140,06457-3834,4/24/2023,14000
C_CND_013141,13141,60504-7114,4/24/2023,45000
C_CND_013142,13142,38701-8047,4/24/2023,34500
C_CND_013143,13143,99301-3882,4/24/2023,19000
C_CND_013144,13144,53546-9427,4/24/2023,42100
C_CND_013145,13145,99301-3882,4/24/2023,22000
C_CND_013146,13146,53546-9427,4/24/2023,17000
C_CND_013147,13147,85257-3102,4/24/2023,27000
C_CND_013148,13148,78758-7841,4/24/2023,34000
C_CND_013149,13149,06457-3834,4/24/2023,17000
C_CND_013150,13150,60504-7114,4/24/2023,42000
C_CND_013151,13151,06457-3834,4/24/2023,85000
C_CND_013152,13152,53546-9427,4/24/2023,43001
C_CND_013153,13153,06457-3834,4/24/2023,16501
C_CND_013154,13154,99301-3882,4/24/2023,41001
C_CND_013155,13155,53546-9427,4/24/2023,28001
C_CND_013156,13156,85257-3102,4/24/2023,43001
C_CND_013157,13157,78758-7841,4/24/2023,41001
C_CND_013158,13158,99301-3882,4/24/2023,20000
C_CND_013159,13159,60504-7114,4/24/2023,21001
C_CND_013160,13160,38701-8047,4/24/2023,22101
C_CND_013161,13161,99301-3882,4/25/2023,22500
C_CND_013162,13162,38701-8047,4/25/2023,42000
C_CND_013163,13163,99301-3882,4/25/2023,20000
C_CND_013164,13164,78758-7841,4/25/2023,51000
C_CND_013165,13165,06457-3834,4/25/2023,22000
C_CND_013166,13166,60504-7114,4/25/2023,42200
C_CND_013167,13167,38701-8047,4/25/2023,14000
C_CND_013168,13168,99301-3882,4/25/2023,21000
C_CND_013169,13169,53546-9427,4/25/2023,18000
C_CND_013170,13170,85257-3102,4/25/2023,27001
C_CND_013171,13171,78758-7841,4/25/2023,20001
C_CND_013172,13172,06457-3834,4/25/2023,16001
C_CND_013173,13173,99301-3882,4/25/2023,22001
C_CND_013174,13174,53546-9427,4/25/2023,22001
C_CND_013175,13175,85257-3102,4/25/2023,21001
C_CND_013176,13176,53546-9427,4/26/2023,21500
C_CND_013177,13177,38701-8047,4/26/2023,69000
C_CND_013178,13178,85257-3102,4/26/2023,10000
C_CND_013179,13179,60504-7114,4/26/2023,22101
C_CND_013180,13180,78758-7841,4/26/2023,12001
C_CND_013181,13181,85257-3102,4/28/2023,46000
C_CND_013182,13182,78758-7841,4/28/2023,51000
C_CND_013183,13183,06457-3834,4/28/2023,13000
C_CND_013184,13184,60504-7114,4/28/2023,21700
C_CND_013185,13185,38701-8047,4/28/2023,31000
C_CND_013186,13186,99301-3882,4/28/2023,26000
C_CND_013187,13187,53546-9427,4/28/2023,43500
C_CND_013188,13188,85257-3102,4/28/2023,32000
C_CND_013189,13189,78758-7841,4/28/2023,31500
C_CND_013190,13190,06457-3834,4/28/2023,13000
C_CND_013191,13191,85257-3102,4/28/2023,27000
C_CND_013192,13192,06457-3834,4/28/2023,12001
C_CND_013193,13193,60504-7114,4/28/2023,39501
C_CND_013194,13194,38701-8047,4/28/2023,22000
C_CND_013195,13195,99301-3882,4/28/2023,61001
C_CND_013196,13196,38701-8047,4/28/2023,19001
C_CND_013197,13197,99301-3882,4/28/2023,22000
C_CND_013198,13198,53546-9427,4/28/2023,31000
C_CND_013199,13199,78758-7841,4/28/2023,22001
C_CND_013200,13200,78758-7841,4/28/2023,17000
C_CND_013201,13201,06457-3834,4/28/2023,22001
C_CND_013202,13202,60504-7114,4/28/2023,17001
C_CND_013203,13203,78758-7841,4/28/2023,29000
C_CND_013204,13204,06457-3834,4/28/2023,22000
C_CND_013205,13205,53546-9427,4/28/2023,15001
C_CND_013206,13206,99301-3882,4/30/2023,12000
C_CND_013207,13207,53546-9427,4/30/2023,26000
C_CND_013208,13208,85257-3102,4/30/2023,22000
C_CND_013209,13209,60504-7114,4/30/2023,69000
C_CND_013210,13210,38701-8047,4/30/2023,21000
C_CND_013211,13211,99301-3882,4/30/2023,18000
C_CND_013212,13212,06457-3834,4/30/2023,20001
C_CND_013213,13213,38701-8047,4/30/2023,26001
C_CND_013214,13214,78758-7841,4/30/2023,17000
C_CND_013215,13215,06457-3834,4/30/2023,22000
C_CND_013216,13216,60504-7114,4/30/2023,61001
C_CND_013217,13217,38701-8047,4/30/2023,31001
C_CND_013218,13218,85257-3102,4/30/2023,31001
C_CND_013219,13219,78758-7841,4/30/2023,22001
C_CND_013220,13220,38701-8047,4/30/2023,61000
C_CND_013221,13221,78758-7841,5/1/2023,19000
C_CND_013222,13222,53546-9427,5/1/2023,43000
C_CND_013223,13223,85257-3102,5/1/2023,16000
C_CND_013224,13224,53546-9427,5/1/2023,18000
C_CND_013225,13225,06457-3834,5/1/2023,25000
C_CND_013226,13226,60504-7114,5/1/2023,20000
C_CND_013227,13227,53546-9427,5/1/2023,28000
C_CND_013228,13228,85257-3102,5/1/2023,26000
C_CND_013229,13229,78758-7841,5/1/2023,20000
C_CND_013230,13230,53546-9427,5/1/2023,35000
C_CND_013231,13231,78758-7841,5/1/2023,27000
C_CND_013232,13232,78758-7841,5/1/2023,19000
C_CND_013233,13233,99301-3882,5/1/2023,23000
C_CND_013234,13234,60504-7114,5/1/2023,21000
C_CND_013235,13235,38701-8047,5/1/2023,14000
C_CND_013236,13236,99301-3882,5/1/2023,19000
C_CND_013237,13237,53546-9427,5/1/2023,22500
C_CND_013238,13238,85257-3102,5/1/2023,69000
C_CND_013239,13239,99301-3882,5/1/2023,16001
C_CND_013240,13240,53546-9427,5/1/2023,24001
C_CND_013241,13241,85257-3102,5/1/2023,41001
C_CND_013242,13242,60504-7114,5/1/2023,23501
C_CND_013243,13243,53546-9427,5/1/2023,29001
C_CND_013244,13244,60504-7114,5/1/2023,11000
C_CND_013245,13245,85257-3102,5/1/2023,53001
C_CND_013246,13246,06457-3834,5/1/2023,17000
C_CND_013247,13247,85257-3102,5/1/2023,21001
C_CND_013248,13248,78758-7841,5/1/2023,17001
C_CND_013249,13249,06457-3834,5/1/2023,14401
C_CND_013250,13250,60504-7114,5/1/2023,62001
C_CND_013251,13251,38701-8047,5/2/2023,24000
C_CND_013252,13252,99301-3882,5/2/2023,22500
C_CND_013253,13253,53546-9427,5/2/2023,14000
C_CND_013254,13254,85257-3102,5/2/2023,41000
C_CND_013255,13255,78758-7841,5/2/2023,20000
C_CND_013256,13256,06457-3834,5/2/2023,19000
C_CND_013257,13257,60504-7114,5/2/2023,69000
C_CND_013258,13258,38701-8047,5/2/2023,19000
C_CND_013259,13259,99301-3882,5/2/2023,46001
C_CND_013260,13260,53546-9427,5/2/2023,16000
C_CND_013261,13261,53546-9427,5/2/2023,27000
C_CND_013262,13262,60504-7114,5/2/2023,21000
C_CND_013263,13263,06457-3834,5/2/2023,33000
C_CND_013264,13264,60504-7114,5/2/2023,12000
C_CND_013265,13265,38701-8047,5/2/2023,25000
C_CND_013266,13266,99301-3882,5/2/2023,45000
C_CND_013267,13267,53546-9427,5/2/2023,22000
C_CND_013268,13268,85257-3102,5/2/2023,71000
C_CND_013269,13269,78758-7841,5/2/2023,43000
C_CND_013270,13270,06457-3834,5/2/2023,39000
C_CND_013271,13271,60504-7114,5/2/2023,15000
C_CND_013272,13272,38701-8047,5/2/2023,25000
C_CND_013273,13273,99301-3882,5/2/2023,31000
C_CND_013274,13274,53546-9427,5/2/2023,11000
C_CND_013275,13275,78758-7841,5/2/2023,21000
C_CND_013276,13276,06457-3834,5/2/2023,14000
C_CND_013277,13277,60504-7114,5/2/2023,38000
C_CND_013278,13278,38701-8047,5/2/2023,32000
C_CND_013279,13279,99301-3882,5/2/2023,22000
C_CND_013280,13280,53546-9427,5/2/2023,19500
C_CND_013281,13281,85257-3102,5/2/2023,31000
C_CND_013282,13282,78758-7841,5/2/2023,21000
C_CND_013283,13283,60504-7114,5/2/2023,23000
C_CND_013284,13284,78758-7841,5/2/2023,27000
C_CND_013285,13285,38701-8047,5/2/2023,26000
C_CND_013286,13286,53546-9427,5/2/2023,26000
C_CND_013287,13287,78758-7841,5/2/2023,26501
C_CND_013288,13288,99301-3882,5/2/2023,31000
C_CND_013289,13289,53546-9427,5/2/2023,23000
C_CND_013290,13290,78758-7841,5/2/2023,23551
C_CND_013291,13291,78758-7841,5/2/2023,27000
C_CND_013292,13292,06457-3834,5/2/2023,39000
C_CND_013293,13293,38701-8047,5/2/2023,16001
C_CND_013294,13294,38701-8047,5/2/2023,29000
C_CND_013295,13295,99301-3882,5/2/2023,14000
C_CND_013296,13296,53546-9427,5/2/2023,14000
C_CND_013297,13297,85257-3102,5/2/2023,22000
C_CND_013298,13298,78758-7841,5/2/2023,45000
C_CND_013299,13299,38701-8047,5/2/2023,31501
C_CND_013300,13300,99301-3882,5/2/2023,22001
C_CND_013301,13301,53546-9427,5/2/2023,57001
C_CND_013302,13302,85257-3102,5/2/2023,21001
C_CND_013303,13303,78758-7841,5/2/2023,16001
C_CND_013304,13304,06457-3834,5/2/2023,22001
C_CND_013305,13305,60504-7114,5/2/2023,34001
C_CND_013306,13306,38701-8047,5/2/2023,22001
C_CND_013307,13307,38701-8047,5/2/2023,17000
C_CND_013308,13308,53546-9427,5/2/2023,24001
C_CND_013309,13309,85257-3102,5/2/2023,14001
C_CND_013310,13310,06457-3834,5/2/2023,21601
C_CND_013311,13311,99301-3882,5/3/2023,46000
C_CND_013312,13312,78758-7841,5/3/2023,18000
C_CND_013313,13313,38701-8047,5/3/2023,26001
C_CND_013314,13314,85257-3102,5/3/2023,21001
C_CND_013315,13315,78758-7841,5/3/2023,39001
C_CND_013316,13316,06457-3834,5/3/2023,19001
C_CND_013317,13317,60504-7114,5/3/2023,26001
C_CND_013318,13318,38701-8047,5/3/2023,43001
C_CND_013319,13319,99301-3882,5/3/2023,54001
C_CND_013320,13320,60504-7114,5/3/2023,22000
C_CND_013321,13321,38701-8047,5/3/2023,42000
C_CND_013322,13322,06457-3834,5/3/2023,21000
C_CND_013323,13323,60504-7114,5/3/2023,20000
C_CND_013324,13324,38701-8047,5/3/2023,54000
C_CND_013325,13325,99301-3882,5/3/2023,43000
C_CND_013326,13326,53546-9427,5/3/2023,41000
C_CND_013327,13327,78758-7841,5/3/2023,26001
C_CND_013328,13328,78758-7841,5/3/2023,22000
C_CND_013329,13329,99301-3882,5/3/2023,25000
C_CND_013330,13330,38701-8047,5/3/2023,44000
C_CND_013331,13331,78758-7841,5/3/2023,42000
C_CND_013332,13332,53546-9427,5/3/2023,29000
C_CND_013333,13333,85257-3102,5/3/2023,34000
C_CND_013334,13334,78758-7841,5/3/2023,22001
C_CND_013335,13335,06457-3834,5/3/2023,31001
C_CND_013336,13336,60504-7114,5/3/2023,10501
C_CND_013337,13337,38701-8047,5/3/2023,17001
C_CND_013338,13338,53546-9427,5/3/2023,21500
C_CND_013339,13339,85257-3102,5/3/2023,13001
C_CND_013340,13340,60504-7114,5/3/2023,36401
C_CND_013341,13341,06457-3834,5/3/2023,25001
C_CND_013342,13342,60504-7114,5/3/2023,34001
C_CND_013343,13343,38701-8047,5/3/2023,34000
C_CND_013344,13344,99301-3882,5/3/2023,31000
C_CND_013345,13345,53546-9427,5/3/2023,32000
C_CND_013346,13346,85257-3102,5/3/2023,24500
C_CND_013347,13347,06457-3834,5/3/2023,15001
C_CND_013348,13348,60504-7114,5/3/2023,26001
C_CND_013349,13349,38701-8047,5/3/2023,31001
C_CND_013350,13350,38701-8047,5/3/2023,12000
C_CND_013351,13351,53546-9427,5/3/2023,33001
C_CND_013352,13352,85257-3102,5/3/2023,54001
C_CND_013353,13353,78758-7841,5/3/2023,27501
C_CND_013354,13354,60504-7114,5/3/2023,49500
C_CND_013355,13355,60504-7114,5/3/2023,69001
C_CND_013356,13356,53546-9427,5/5/2023,22001
C_CND_013357,13357,85257-3102,5/5/2023,71001
C_CND_013358,13358,78758-7841,5/5/2023,17601
C_CND_013359,13359,60504-7114,5/5/2023,22000
C_CND_013360,13360,60504-7114,5/5/2023,24001
C_CND_013361,13361,38701-8047,5/5/2023,19001
C_CND_013362,13362,99301-3882,5/5/2023,20001
C_CND_013363,13363,53546-9427,5/5/2023,12001
C_CND_013364,13364,85257-3102,5/5/2023,22501
C_CND_013365,13365,06457-3834,5/5/2023,16000
C_CND_013366,13366,78758-7841,5/5/2023,61800
C_CND_013367,13367,60504-7114,5/5/2023,19001
C_CND_013368,13368,06457-3834,5/5/2023,43950
C_CND_013369,13369,60504-7114,5/5/2023,20000
C_CND_013370,13370,38701-8047,5/5/2023,16000
C_CND_013371,13371,99301-3882,5/5/2023,26000
C_CND_013372,13372,53546-9427,5/5/2023,18250
C_CND_013373,13373,85257-3102,5/5/2023,12000
C_CND_013374,13374,78758-7841,5/5/2023,27000
C_CND_013375,13375,06457-3834,5/5/2023,31000
C_CND_013376,13376,53546-9427,5/5/2023,82000
C_CND_013377,13377,38701-8047,5/5/2023,27000
C_CND_013378,13378,99301-3882,5/5/2023,29000
C_CND_013379,13379,53546-9427,5/5/2023,16000
C_CND_013380,13380,99301-3882,5/5/2023,31001
C_CND_013381,13381,85257-3102,5/5/2023,46000
C_CND_013382,13382,85257-3102,5/5/2023,26001
C_CND_013383,13383,78758-7841,5/5/2023,36001
C_CND_013384,13384,78758-7841,5/5/2023,39000
C_CND_013385,13385,60504-7114,5/5/2023,21001
C_CND_013386,13386,38701-8047,5/5/2023,26700
C_CND_013387,13387,99301-3882,5/5/2023,17001
C_CND_013388,13388,53546-9427,5/5/2023,21001
C_CND_013389,13389,99301-3882,5/5/2023,25000
C_CND_013390,13390,78758-7841,5/5/2023,28001
C_CND_013391,13391,06457-3834,5/5/2023,51000
C_CND_013392,13392,78758-7841,5/5/2023,49600
C_CND_013393,13393,06457-3834,5/5/2023,16500
C_CND_013394,13394,60504-7114,5/5/2023,54000
C_CND_013395,13395,38701-8047,5/5/2023,49000
C_CND_013396,13396,99301-3882,5/5/2023,22000
C_CND_013397,13397,53546-9427,5/5/2023,60000
C_CND_013398,13398,85257-3102,5/5/2023,20700
C_CND_013399,13399,78758-7841,5/5/2023,20000
C_CND_013400,13400,06457-3834,5/5/2023,34500
C_CND_013401,13401,60504-7114,5/5/2023,71500
C_CND_013402,13402,85257-3102,5/5/2023,42001
C_CND_013403,13403,99301-3882,5/5/2023,29000
C_CND_013404,13404,38701-8047,5/5/2023,42001
C_CND_013405,13405,99301-3882,5/5/2023,42001
C_CND_013406,13406,53546-9427,5/5/2023,32001
C_CND_013407,13407,85257-3102,5/5/2023,28001
C_CND_013408,13408,78758-7841,5/5/2023,37501
C_CND_013409,13409,99301-3882,5/5/2023,33000
C_CND_013410,13410,60504-7114,5/5/2023,19001
C_CND_013411,13411,38701-8047,5/5/2023,28001
C_CND_013412,13412,99301-3882,5/5/2023,36001
C_CND_013413,13413,53546-9427,5/5/2023,34001
